Scraped_At,Competitor_Name,Product_ID,Product_Name,Competitor_Price
2025-10-08 00:00:00,Fathallah   ,103,Prod_103,116.16
2025-12-01 00:00:00,Lulu,117,Prod_117,150.71
2025-02-05 00:00:00,Fathallah,115,Prod_115,166.98
2025-05-31 00:00:00,lulu,118,Prod_118,172.92
2025-11-19 00:00:00,lulu,101,Prod_101,88.82
2025-11-21 00:00:00,Fathallah   ,100,Prod_100,86.54
2025-05-06 00:00:00,Lulu,119,Prod_119,161.53
2025-10-09 00:00:00,Carrefour,106,Prod_106,124.71
2025-04-19 00:00:00,Carrefour,105,Prod_105,146.21
2025-09-30 00:00:00,Fathallah   ,117,Prod_117,204.86
2026-03-14 00:00:00,Fathallah   ,113,Prod_113,139.27
2025-03-23 00:00:00,Carrefour,107,Prod_107,142.08
2025-09-21 00:00:00,Carrefour,109,Prod_109,148.26
2026-03-17 00:00:00,Fathallah,101,Prod_101,121.77
2025-11-09 00:00:00, Carrefour ,108,Prod_108,145.25
2026-04-02 00:00:00, Carrefour ,106,Prod_106,149.86
2025-01-02 00:00:00,Fathallah   ,113,Prod_113,171.17
2026-03-18 00:00:00,Fathallah   ,118,Prod_118,199.73
2025-08-22 00:00:00,Lulu,110,Prod_110,153.82
2025-03-29 00:00:00,Lulu,105,Prod_105,103.79
2025-01-30 00:00:00,Fathallah,114,Prod_114,139.12
2025-03-01 00:00:00,Fathallah,112,Prod_112,182.67
2025-02-27 00:00:00,lulu,103,Prod_103,108.67
2025-10-12 00:00:00,Fathallah   ,107,Prod_107,141.47
2025-09-06 00:00:00,lulu,109,Prod_109,153.23
2025-03-12 00:00:00,Fathallah   ,118,Prod_118,221.14
2026-05-14 00:00:00,lulu,104,Prod_104,132.72
2025-03-09 00:00:00,Fathallah,112,Prod_112,153.24
2025-07-01 00:00:00,Lulu,100,Prod_100,115.57
2025-11-21 00:00:00,Fathallah,102,Prod_102,127.38
2025-04-02 00:00:00,Fathallah,113,Prod_113,171.63
2025-02-09 00:00:00,Lulu,102,Prod_102,97.1
2025-01-14 00:00:00,Fathallah,112,Prod_112,180.22
2025-07-15 00:00:00, Carrefour ,100,Prod_100,105.95
2025-02-20 00:00:00,Lulu,102,Prod_102,114.46
2025-05-28 00:00:00,Fathallah   ,108,Prod_108,122.76
2025-08-25 00:00:00,Lulu,106,Prod_106,114.99
2026-05-11 00:00:00,Fathallah,106,Prod_106,118.6
2025-03-04 00:00:00,lulu,118,Prod_118,193.77
2025-03-03 00:00:00, Carrefour ,100,Prod_100,102.95
2025-01-17 00:00:00,Fathallah   ,119,Prod_119,196.86
2026-04-06 00:00:00,lulu,115,Prod_115,155.03
2025-06-08 00:00:00,Carrefour,117,Prod_117,191.53
2025-07-17 00:00:00,lulu,110,Prod_110,165.4
2025-01-23 00:00:00, Carrefour ,104,Prod_104,110.1
2025-09-11 00:00:00,Carrefour,109,Prod_109,148.86
2025-01-12 00:00:00,Lulu,118,Prod_118,190.1
2026-05-06 00:00:00,Fathallah,111,Prod_111,155.63
2025-06-13 00:00:00,lulu,106,Prod_106,121.55
2026-02-27 00:00:00,Fathallah   ,110,Prod_110,134.75
2026-04-30 00:00:00,Carrefour,101,Prod_101,106.86
2026-02-05 00:00:00,lulu,108,Prod_108,154.63
2025-01-03 00:00:00, Carrefour ,103,Prod_103,95.99
2025-03-10 00:00:00,Lulu,110,Prod_110,146.91
2025-07-18 00:00:00,lulu,118,Prod_118,196.2
2025-11-11 00:00:00,Fathallah   ,114,Prod_114,190.23
2025-05-20 00:00:00,Lulu,109,Prod_109,118.1
2026-03-12 00:00:00,lulu,113,Prod_113,144.42
2025-02-20 00:00:00,Lulu,109,Prod_109,120.42
2025-03-09 00:00:00,Lulu,106,Prod_106,120.64
2026-01-17 00:00:00,Carrefour,119,Prod_119,198.88
2025-05-08 00:00:00,Fathallah,116,Prod_116,186.62
2026-02-07 00:00:00,lulu,118,Prod_118,217.87
2025-03-06 00:00:00,lulu,115,Prod_115,144.27
2026-01-10 00:00:00,Carrefour,113,Prod_113,152.26
2025-07-25 00:00:00,Fathallah   ,112,Prod_112,172.89
2025-08-15 00:00:00,Lulu,103,Prod_103,130.02
2025-05-05 00:00:00, Carrefour ,106,Prod_106,109.63
2025-12-19 00:00:00,Lulu,100,Prod_100,104.88
2026-01-06 00:00:00,Carrefour,105,Prod_105,134.87
2026-03-02 00:00:00,Lulu,100,Prod_100,110.6
2025-12-30 00:00:00,lulu,106,Prod_106,107.83
2025-08-06 00:00:00,Carrefour,101,Prod_101,87.43
2026-02-22 00:00:00, Carrefour ,114,Prod_114,190.29
2025-04-21 00:00:00, Carrefour ,113,Prod_113,184.72
2025-03-30 00:00:00,Carrefour,100,Prod_100,98.54
2025-06-18 00:00:00,Carrefour,105,Prod_105,112.72
2025-04-01 00:00:00, Carrefour ,103,Prod_103,126.72
2025-11-02 00:00:00,Carrefour,118,Prod_118,175.01
2025-10-25 00:00:00,Carrefour,110,Prod_110,167.03
2025-09-18 00:00:00,Lulu,103,Prod_103,115.56
2025-01-10 00:00:00,Carrefour,113,Prod_113,190.8
2025-10-10 00:00:00,Fathallah   ,119,Prod_119,224.01
2025-07-07 00:00:00, Carrefour ,111,Prod_111,139.82
2026-05-04 00:00:00,Carrefour,112,Prod_112,185.07
2025-01-28 00:00:00,lulu,102,Prod_102,103.83
2025-12-29 00:00:00,Lulu,111,Prod_111,153.33
2026-03-14 00:00:00,Lulu,100,Prod_100,102.32
2025-08-08 00:00:00, Carrefour ,106,Prod_106,137.25
2026-01-30 00:00:00,Fathallah   ,104,Prod_104,138.42
2025-04-17 00:00:00, Carrefour ,119,Prod_119,217.06
2025-05-14 00:00:00,Lulu,116,Prod_116,159.12
2025-10-08 00:00:00,Fathallah   ,103,Prod_103,106.57
2025-11-01 00:00:00,Lulu,101,Prod_101,107.24
2025-04-09 00:00:00,lulu,108,Prod_108,158.67
2025-12-19 00:00:00,Carrefour,116,Prod_116,146.03
2025-08-16 00:00:00, Carrefour ,109,Prod_109,146.15
2025-03-01 00:00:00,lulu,100,Prod_100,98.76
2025-03-13 00:00:00,Fathallah   ,114,Prod_114,146.41
2025-05-10 00:00:00,lulu,111,Prod_111,132.39
2025-08-25 00:00:00,Fathallah,119,Prod_119,176.34
2025-08-31 00:00:00,Lulu,105,Prod_105,136.83
2025-07-20 00:00:00,Lulu,115,Prod_115,154.51
2025-09-15 00:00:00,lulu,118,Prod_118,160.82
2025-10-15 00:00:00,lulu,115,Prod_115,182.31
2025-12-04 00:00:00,Carrefour,105,Prod_105,116.99
2025-09-04 00:00:00,lulu,102,Prod_102,113.58
2026-05-02 00:00:00,lulu,106,Prod_106,127.2
2025-11-24 00:00:00,Carrefour,106,Prod_106,125.69
2025-11-19 00:00:00,Lulu,100,Prod_100,115.42
2025-01-18 00:00:00,Carrefour,116,Prod_116,193.8
2025-09-12 00:00:00, Carrefour ,117,Prod_117,177.9
2025-02-01 00:00:00,Fathallah   ,106,Prod_106,122.27
2025-01-24 00:00:00,Fathallah   ,112,Prod_112,134.5
2026-02-20 00:00:00,Carrefour,119,Prod_119,187.84
2026-01-23 00:00:00, Carrefour ,110,Prod_110,136.87
2025-06-20 00:00:00, Carrefour ,103,Prod_103,93.6
2026-01-11 00:00:00,Fathallah   ,101,Prod_101,85.96
2026-02-08 00:00:00, Carrefour ,106,Prod_106,126.22
2026-05-10 00:00:00,lulu,109,Prod_109,141.56
2025-05-16 00:00:00, Carrefour ,100,Prod_100,102.32
2025-12-27 00:00:00,Fathallah   ,110,Prod_110,175.4
2025-11-07 00:00:00,Fathallah,107,Prod_107,151.23
2026-01-04 00:00:00,Fathallah,109,Prod_109,122.71
2026-03-22 00:00:00, Carrefour ,100,Prod_100,110.42
2025-04-19 00:00:00,Carrefour,113,Prod_113,182.98
2025-01-24 00:00:00,Carrefour,112,Prod_112,156.72
2025-08-13 00:00:00,Fathallah,101,Prod_101,99.66
2025-01-20 00:00:00,Carrefour,106,Prod_106,124.38
2025-09-12 00:00:00,lulu,116,Prod_116,182.96
2025-09-04 00:00:00,Carrefour,108,Prod_108,139.21
2025-05-07 00:00:00,Carrefour,113,Prod_113,190.54
2025-03-29 00:00:00,Fathallah,102,Prod_102,96.17
2025-07-15 00:00:00,Fathallah   ,104,Prod_104,106.04
2025-06-02 00:00:00,Fathallah,102,Prod_102,97.6
2025-10-26 00:00:00,Fathallah   ,115,Prod_115,179.86
2025-01-05 00:00:00,Fathallah,114,Prod_114,188.65
2026-01-31 00:00:00,Carrefour,118,Prod_118,188.54
2025-03-28 00:00:00,Fathallah   ,111,Prod_111,131.58
2025-10-27 00:00:00, Carrefour ,111,Prod_111,158.61
2025-12-25 00:00:00,Fathallah,101,Prod_101,98.53
2025-07-19 00:00:00,Fathallah,103,Prod_103,130.6
2025-04-15 00:00:00,Lulu,101,Prod_101,104.25
2025-11-14 00:00:00,lulu,110,Prod_110,127.79
2025-11-17 00:00:00,lulu,117,Prod_117,176.82
2025-07-04 00:00:00,Carrefour,102,Prod_102,93.38
2026-01-13 00:00:00,Fathallah,108,Prod_108,126.43
2025-12-15 00:00:00,Lulu,105,Prod_105,111.76
2025-05-27 00:00:00,Fathallah,110,Prod_110,143.38
2025-04-07 00:00:00,Lulu,108,Prod_108,124.46
2025-08-10 00:00:00,Fathallah,103,Prod_103,112.71
2025-02-20 00:00:00,lulu,111,Prod_111,152.21
2025-06-16 00:00:00,Fathallah   ,100,Prod_100,85.8
2025-07-20 00:00:00,Carrefour,108,Prod_108,135.47
2026-02-06 00:00:00,Lulu,109,Prod_109,130.25
2025-07-25 00:00:00,Fathallah   ,104,Prod_104,123.69
2025-12-02 00:00:00,lulu,118,Prod_118,158.34
2025-05-31 00:00:00,Carrefour,103,Prod_103,114.75
2025-12-14 00:00:00,lulu,100,Prod_100,98.98
2025-12-15 00:00:00,Lulu,100,Prod_100,95.88
2026-04-02 00:00:00, Carrefour ,110,Prod_110,154.6
2025-04-08 00:00:00,lulu,109,Prod_109,117.76
2025-07-31 00:00:00, Carrefour ,101,Prod_101,109.76
2026-01-15 00:00:00,Fathallah   ,109,Prod_109,150.76
2026-02-23 00:00:00,lulu,110,Prod_110,148.94
2025-05-13 00:00:00, Carrefour ,110,Prod_110,129.45
2026-03-24 00:00:00,lulu,119,Prod_119,218.17
2025-12-12 00:00:00,Fathallah   ,103,Prod_103,117.17
2025-09-27 00:00:00, Carrefour ,101,Prod_101,108.29
2025-09-15 00:00:00,Fathallah   ,117,Prod_117,161.24
2025-08-25 00:00:00,lulu,110,Prod_110,152.36
2025-03-27 00:00:00,Carrefour,118,Prod_118,197.81
2025-12-31 00:00:00,Lulu,106,Prod_106,108.33
2025-09-29 00:00:00,Fathallah,119,Prod_119,171.03
2025-01-07 00:00:00,lulu,104,Prod_104,127.06
2025-01-24 00:00:00,Lulu,117,Prod_117,213.8
2025-03-24 00:00:00,lulu,114,Prod_114,155.33
2025-07-27 00:00:00,Carrefour,100,Prod_100,116.81
2026-01-24 00:00:00,lulu,119,Prod_119,171.95
2026-02-12 00:00:00,lulu,101,Prod_101,114.76
2025-10-10 00:00:00,Lulu,111,Prod_111,153.98
2026-05-15 00:00:00,Carrefour,118,Prod_118,177.77
2025-03-27 00:00:00,Fathallah,114,Prod_114,178.13
2025-08-22 00:00:00,Lulu,112,Prod_112,148.26
2026-05-02 00:00:00, Carrefour ,117,Prod_117,193.81
2025-03-22 00:00:00,lulu,111,Prod_111,174.07
2026-04-22 00:00:00,Carrefour,108,Prod_108,125.81
2025-10-09 00:00:00,Carrefour,109,Prod_109,141.96
2025-07-29 00:00:00,Fathallah   ,117,Prod_117,157.18
2025-02-19 00:00:00,Lulu,109,Prod_109,128.36
2025-07-24 00:00:00,Lulu,100,Prod_100,90.73
2026-02-13 00:00:00, Carrefour ,110,Prod_110,151.12
2025-03-16 00:00:00,Fathallah   ,110,Prod_110,137.78
2025-03-12 00:00:00,Fathallah,112,Prod_112,144.16
2026-01-12 00:00:00,Fathallah,102,Prod_102,96.81
2025-10-13 00:00:00, Carrefour ,111,Prod_111,152.23
2025-04-30 00:00:00,Carrefour,105,Prod_105,135.76
2025-07-20 00:00:00,Fathallah,113,Prod_113,183.32
2026-01-13 00:00:00,Fathallah,107,Prod_107,153.27
2025-06-12 00:00:00,Carrefour,109,Prod_109,150.85
2025-11-17 00:00:00,Carrefour,109,Prod_109,117.6
2025-12-02 00:00:00,lulu,102,Prod_102,89.19
2026-01-18 00:00:00,Fathallah   ,119,Prod_119,180.98
2025-05-22 00:00:00,lulu,105,Prod_105,124.79
2026-03-15 00:00:00,Fathallah   ,102,Prod_102,102.93
2025-07-27 00:00:00,Fathallah,105,Prod_105,122.43
2025-03-21 00:00:00,Lulu,105,Prod_105,121.03
2025-10-16 00:00:00,lulu,103,Prod_103,133.01
2026-02-23 00:00:00,Lulu,100,Prod_100,92.53
2025-11-05 00:00:00, Carrefour ,114,Prod_114,149.8
2025-07-29 00:00:00,Lulu,101,Prod_101,121.83
2025-12-02 00:00:00,Carrefour,102,Prod_102,114.58
2026-04-20 00:00:00,Fathallah   ,116,Prod_116,170.1
2025-08-04 00:00:00,Lulu,104,Prod_104,104.01
2025-11-03 00:00:00,Fathallah   ,112,Prod_112,134.88
2025-04-20 00:00:00,lulu,106,Prod_106,132.11
2025-09-23 00:00:00,Fathallah,114,Prod_114,193.55
2025-07-26 00:00:00,Lulu,118,Prod_118,218.05
2026-03-05 00:00:00,Fathallah,108,Prod_108,137.48
2025-06-21 00:00:00,Fathallah   ,119,Prod_119,189.3
2026-04-29 00:00:00,Fathallah,107,Prod_107,134.03
2025-01-27 00:00:00,Fathallah,108,Prod_108,128.41
2026-02-12 00:00:00,Lulu,105,Prod_105,124.3
2025-05-05 00:00:00, Carrefour ,112,Prod_112,129.91
2026-03-22 00:00:00, Carrefour ,102,Prod_102,127.39
2025-01-02 00:00:00,Carrefour,117,Prod_117,186.37
2026-01-23 00:00:00,Lulu,105,Prod_105,102.43
2025-08-03 00:00:00,Lulu,107,Prod_107,141.22
2025-06-22 00:00:00,Lulu,101,Prod_101,113.46
2025-09-01 00:00:00,Carrefour,118,Prod_118,205.06
2026-04-22 00:00:00,Carrefour,114,Prod_114,151.61
2026-02-25 00:00:00,Carrefour,114,Prod_114,172.07
2025-01-22 00:00:00,Fathallah   ,117,Prod_117,173.12
2025-07-12 00:00:00,Lulu,118,Prod_118,204.68
2025-05-21 00:00:00, Carrefour ,102,Prod_102,102.32
2026-03-22 00:00:00,Carrefour,110,Prod_110,151.03
2025-02-23 00:00:00,Fathallah   ,105,Prod_105,140.53
2026-02-14 00:00:00,lulu,107,Prod_107,149.4
2025-01-29 00:00:00,Lulu,113,Prod_113,161.63
2026-04-11 00:00:00,Fathallah,111,Prod_111,16485.0
2025-07-14 00:00:00, Carrefour ,111,Prod_111,166.32
2025-01-28 00:00:00,lulu,104,Prod_104,126.82
2025-10-01 00:00:00,Fathallah,108,Prod_108,141.41
2026-01-09 00:00:00,lulu,116,Prod_116,184.43
2025-12-10 00:00:00,lulu,116,Prod_116,186.72
2025-01-15 00:00:00, Carrefour ,110,Prod_110,170.72
2025-01-18 00:00:00,Fathallah   ,102,Prod_102,126.93
2025-12-24 00:00:00,Fathallah,108,Prod_108,136.95
2026-03-03 00:00:00, Carrefour ,102,Prod_102,105.75
2025-11-02 00:00:00,Fathallah   ,109,Prod_109,118.73
2025-06-30 00:00:00,Carrefour,110,Prod_110,153.87
2026-03-19 00:00:00,Carrefour,109,Prod_109,154.51
2025-12-06 00:00:00,Carrefour,116,Prod_116,162.58
2025-06-29 00:00:00, Carrefour ,115,Prod_115,159.78
2025-08-31 00:00:00,Fathallah   ,118,Prod_118,189.79
2025-08-16 00:00:00,Fathallah   ,113,Prod_113,175.27
2025-01-24 00:00:00,Carrefour,113,Prod_113,150.61
2026-03-13 00:00:00,Fathallah,109,Prod_109,124.35
2025-11-19 00:00:00,lulu,111,Prod_111,171.37
2025-08-11 00:00:00,Lulu,112,Prod_112,155.99
2025-01-26 00:00:00,Carrefour,106,Prod_106,127.03
2025-02-17 00:00:00, Carrefour ,118,Prod_118,215.44
2026-04-07 00:00:00,Carrefour,109,Prod_109,125.68
2025-06-30 00:00:00,Fathallah,107,Prod_107,115.73
2025-10-26 00:00:00,lulu,113,Prod_113,161.82
2025-05-13 00:00:00,Fathallah   ,115,Prod_115,201.57
2026-05-09 00:00:00,Fathallah   ,111,Prod_111,156.73
2025-12-23 00:00:00,Lulu,113,Prod_113,175.3
2026-04-03 00:00:00,Lulu,117,Prod_117,194.48
2025-06-05 00:00:00,lulu,100,Prod_100,98.33
2025-04-06 00:00:00,Fathallah,100,Prod_100,86.15
2025-01-04 00:00:00,Fathallah   ,101,Prod_101,93.63
2026-03-16 00:00:00,Fathallah,116,Prod_116,148.11
2025-07-07 00:00:00,Carrefour,116,Prod_116,163.0
2025-06-03 00:00:00,Fathallah,107,Prod_107,149.68
2025-02-21 00:00:00,Carrefour,107,Prod_107,150.48
2026-04-25 00:00:00,Fathallah,108,Prod_108,140.96
2025-11-19 00:00:00,lulu,111,Prod_111,145.05
2026-01-30 00:00:00,Lulu,109,Prod_109,124.45
2025-02-04 00:00:00, Carrefour ,107,Prod_107,130.33
2026-05-11 00:00:00,Carrefour,118,Prod_118,158.52
2025-06-25 00:00:00,Carrefour,118,Prod_118,179.16
2025-07-16 00:00:00,Fathallah,119,Prod_119,165.2
2026-03-19 00:00:00,Lulu,110,Prod_110,149.28
2025-09-20 00:00:00,lulu,105,Prod_105,101.95
2025-03-10 00:00:00,Fathallah   ,115,Prod_115,158.93
2025-04-23 00:00:00,Fathallah,114,Prod_114,16808.0
2025-02-21 00:00:00,Fathallah,101,Prod_101,115.58
2025-01-13 00:00:00,Lulu,117,Prod_117,207.07
2025-08-01 00:00:00,Fathallah,108,Prod_108,140.38
2025-12-06 00:00:00,lulu,117,Prod_117,203.1
2025-09-02 00:00:00, Carrefour ,118,Prod_118,192.11
2025-10-07 00:00:00,Fathallah   ,100,Prod_100,113.07
2025-02-22 00:00:00,lulu,118,Prod_118,215.85
2025-05-30 00:00:00,Lulu,118,Prod_118,217.61
2025-12-26 00:00:00,Fathallah,110,Prod_110,167.87
2025-03-01 00:00:00,Fathallah,115,Prod_115,174.89
2025-01-29 00:00:00,lulu,100,Prod_100,87.59
2025-11-15 00:00:00,Fathallah   ,105,Prod_105,127.53
2026-01-11 00:00:00,lulu,107,Prod_107,155.83
2025-12-04 00:00:00,Fathallah,103,Prod_103,126.54
2026-03-13 00:00:00,Fathallah   ,101,Prod_101,104.82
2026-01-21 00:00:00,Fathallah,109,Prod_109,129.64
2025-04-11 00:00:00, Carrefour ,104,Prod_104,131.61
2025-05-25 00:00:00,lulu,111,Prod_111,133.24
2026-01-07 00:00:00,Lulu,107,Prod_107,130.28
2025-07-20 00:00:00,Fathallah   ,102,Prod_102,99.95
2026-02-01 00:00:00,Fathallah   ,117,Prod_117,155.92
2026-01-20 00:00:00,Fathallah,115,Prod_115,144.12
2025-12-16 00:00:00,Fathallah   ,116,Prod_116,149.18
2025-09-18 00:00:00,Fathallah   ,114,Prod_114,168.22
2026-04-20 00:00:00,lulu,108,Prod_108,158.35
2025-06-24 00:00:00,Fathallah   ,114,Prod_114,170.86
2025-05-17 00:00:00,Fathallah,102,Prod_102,120.01
2025-02-24 00:00:00,Lulu,109,Prod_109,146.25
2025-06-18 00:00:00,lulu,101,Prod_101,108.37
2025-08-29 00:00:00,Lulu,107,Prod_107,143.37
2025-02-11 00:00:00,Carrefour,101,Prod_101,86.33
2026-02-08 00:00:00,Fathallah   ,102,Prod_102,107.33
2025-03-13 00:00:00,Carrefour,108,Prod_108,130.49
2026-01-10 00:00:00,Fathallah,106,Prod_106,109.72
2026-03-09 00:00:00,Fathallah,118,Prod_118,163.45
2025-05-19 00:00:00,Fathallah   ,115,Prod_115,167.3
2026-01-29 00:00:00,lulu,103,Prod_103,99.04
2025-05-10 00:00:00,Lulu,109,Prod_109,144.76
2025-08-14 00:00:00,Carrefour,107,Prod_107,133.04
2025-04-17 00:00:00, Carrefour ,109,Prod_109,134.1
2026-01-30 00:00:00,lulu,102,Prod_102,106.35
2025-09-12 00:00:00,Fathallah,101,Prod_101,96.5
2025-12-09 00:00:00,Fathallah   ,109,Prod_109,162.7
2025-05-29 00:00:00,lulu,111,Prod_111,157.04
2025-04-05 00:00:00,lulu,102,Prod_102,114.95
2025-06-15 00:00:00,Carrefour,115,Prod_115,195.83
2026-04-06 00:00:00,lulu,111,Prod_111,174.63
2025-06-18 00:00:00,Fathallah,115,Prod_115,168.49
2026-02-07 00:00:00,Fathallah,104,Prod_104,106.38
2025-10-31 00:00:00,Carrefour,115,Prod_115,145.34
2026-02-06 00:00:00, Carrefour ,118,Prod_118,210.32
2025-02-17 00:00:00,Carrefour,119,Prod_119,213.28
2025-11-19 00:00:00,Fathallah   ,113,Prod_113,169.98
2025-01-08 00:00:00,lulu,111,Prod_111,143.11
2025-06-09 00:00:00,Carrefour,108,Prod_108,119.62
2025-08-16 00:00:00, Carrefour ,117,Prod_117,189.0
2025-08-21 00:00:00,Fathallah   ,103,Prod_103,127.19
2026-04-23 00:00:00, Carrefour ,104,Prod_104,137.03
2025-04-03 00:00:00,lulu,110,Prod_110,148.51
2026-04-20 00:00:00,Carrefour,101,Prod_101,118.37
2026-02-16 00:00:00,Fathallah,108,Prod_108,155.03
2025-11-22 00:00:00,Fathallah,112,Prod_112,134.76
2025-06-02 00:00:00,Carrefour,107,Prod_107,134.73
2025-10-09 00:00:00,Carrefour,107,Prod_107,150.19
2025-03-28 00:00:00,lulu,108,Prod_108,114.31
2025-05-04 00:00:00,Carrefour,100,Prod_100,91.32
2025-03-19 00:00:00,Fathallah,118,Prod_118,155.87
2025-05-18 00:00:00,Fathallah   ,100,Prod_100,82.81
2025-03-12 00:00:00,Fathallah   ,111,Prod_111,154.35
2025-09-01 00:00:00, Carrefour ,106,Prod_106,124.56
2025-06-23 00:00:00,Fathallah,110,Prod_110,162.42
2025-06-16 00:00:00,lulu,111,Prod_111,172.03
2025-11-29 00:00:00,Lulu,105,Prod_105,137.19
2025-12-28 00:00:00,Carrefour,116,Prod_116,191.74
2025-01-26 00:00:00, Carrefour ,101,Prod_101,110.95
2025-07-29 00:00:00,Carrefour,104,Prod_104,123.27
2025-09-13 00:00:00,Fathallah,119,Prod_119,177.29
2025-06-04 00:00:00,Lulu,113,Prod_113,146.98
2025-10-09 00:00:00,Carrefour,105,Prod_105,131.64
2025-12-10 00:00:00, Carrefour ,119,Prod_119,165.85
2025-06-08 00:00:00,Fathallah,108,Prod_108,126.1
2025-09-08 00:00:00,Carrefour,100,Prod_100,115.83
2026-02-13 00:00:00,Fathallah,113,Prod_113,168.53
2026-01-20 00:00:00,Fathallah   ,108,Prod_108,134.31
2025-06-21 00:00:00,Lulu,113,Prod_113,146.44
2025-07-28 00:00:00,Lulu,119,Prod_119,215.66
2025-01-04 00:00:00,Lulu,104,Prod_104,107.23
2026-02-11 00:00:00, Carrefour ,101,Prod_101,118.09
2026-01-22 00:00:00, Carrefour ,100,Prod_100,85.16
2025-06-24 00:00:00,Fathallah   ,118,Prod_118,213.37
2025-07-15 00:00:00,Fathallah,119,Prod_119,172.74
2026-02-21 00:00:00,Fathallah   ,110,Prod_110,139.19
2026-02-17 00:00:00,Lulu,101,Prod_101,113.75
2026-03-31 00:00:00,Fathallah,115,Prod_115,150.91
2025-05-25 00:00:00,Carrefour,113,Prod_113,137.37
2025-10-29 00:00:00,Fathallah,107,Prod_107,138.33
2025-12-26 00:00:00,Fathallah   ,101,Prod_101,122.19
2025-06-03 00:00:00,Lulu,105,Prod_105,142.48
2026-01-03 00:00:00,Lulu,115,Prod_115,173.25
2026-05-03 00:00:00,Lulu,116,Prod_116,187.55
2025-12-24 00:00:00, Carrefour ,101,Prod_101,121.56
2026-02-02 00:00:00,Fathallah   ,117,Prod_117,187.27
2026-05-11 00:00:00,Lulu,109,Prod_109,131.46
2025-07-11 00:00:00, Carrefour ,111,Prod_111,171.29
2026-05-16 00:00:00,lulu,110,Prod_110,147.27
2026-04-08 00:00:00,Fathallah,116,Prod_116,202.71
2025-07-20 00:00:00,Fathallah,109,Prod_109,153.49
2026-04-28 00:00:00,Fathallah   ,115,Prod_115,169.82
2025-01-15 00:00:00,lulu,116,Prod_116,172.66
2026-02-22 00:00:00,Fathallah   ,105,Prod_105,134.36
2025-07-17 00:00:00, Carrefour ,104,Prod_104,140.04
2025-07-09 00:00:00, Carrefour ,112,Prod_112,171.62
2025-08-10 00:00:00,Fathallah   ,111,Prod_111,165.76
2025-10-06 00:00:00,Lulu,100,Prod_100,83.23
2025-08-11 00:00:00,Lulu,109,Prod_109,140.6
2025-04-28 00:00:00,Fathallah,109,Prod_109,157.65
2025-07-02 00:00:00,Fathallah,101,Prod_101,122.47
2025-11-05 00:00:00,Lulu,100,Prod_100,106.65
2025-01-05 00:00:00,Fathallah,104,Prod_104,106.38
2025-04-23 00:00:00,lulu,102,Prod_102,124.6
2025-04-16 00:00:00,Lulu,113,Prod_113,190.75
2026-03-07 00:00:00,Carrefour,115,Prod_115,144.36
2025-12-02 00:00:00,Lulu,101,Prod_101,105.4
2025-06-07 00:00:00,Fathallah,104,Prod_104,105.65
2025-01-15 00:00:00,Lulu,105,Prod_105,124.6
2025-02-28 00:00:00,Fathallah,103,Prod_103,124.23
2025-02-15 00:00:00,lulu,101,Prod_101,107.0
2026-05-10 00:00:00,lulu,104,Prod_104,100.15
2025-09-26 00:00:00,Fathallah   ,101,Prod_101,121.55
2026-03-21 00:00:00, Carrefour ,113,Prod_113,139.27
2025-04-30 00:00:00,lulu,105,Prod_105,106.42
2025-01-27 00:00:00,Fathallah   ,119,Prod_119,182.64
2026-03-16 00:00:00,Lulu,110,Prod_110,150.18
2025-06-09 00:00:00,Fathallah   ,107,Prod_107,124.76
2026-04-08 00:00:00,Fathallah,114,Prod_114,155.09
2025-09-07 00:00:00,lulu,106,Prod_106,117.42
2025-05-13 00:00:00, Carrefour ,112,Prod_112,138.82
2026-02-14 00:00:00,Fathallah   ,101,Prod_101,94.34
2026-05-05 00:00:00, Carrefour ,103,Prod_103,112.74
2025-03-17 00:00:00, Carrefour ,105,Prod_105,131.64
2026-03-18 00:00:00, Carrefour ,113,Prod_113,156.56
2026-03-11 00:00:00,Fathallah   ,111,Prod_111,142.07
2026-03-27 00:00:00,Fathallah   ,105,Prod_105,112.37
2026-03-29 00:00:00,Lulu,102,Prod_102,113.38
2025-04-03 00:00:00,Carrefour,108,Prod_108,144.31
2026-05-16 00:00:00,Lulu,107,Prod_107,130.1
2025-11-08 00:00:00,Fathallah   ,113,Prod_113,171.93
2025-03-21 00:00:00,Fathallah   ,103,Prod_103,129.86
2026-03-22 00:00:00,lulu,100,Prod_100,86.53
2025-12-27 00:00:00,Fathallah,114,Prod_114,183.59
2026-05-01 00:00:00,Fathallah   ,107,Prod_107,113.46
2025-04-19 00:00:00,lulu,100,Prod_100,101.8
2025-03-05 00:00:00,Fathallah,111,Prod_111,143.83
2025-10-31 00:00:00,Carrefour,114,Prod_114,174.17
2025-11-14 00:00:00, Carrefour ,106,Prod_106,124.4
2026-04-22 00:00:00,Fathallah,110,Prod_110,162.69
2025-04-16 00:00:00,Fathallah   ,114,Prod_114,177.65
2025-01-30 00:00:00,lulu,112,Prod_112,160.89
2026-03-03 00:00:00, Carrefour ,113,Prod_113,141.84
2025-02-27 00:00:00, Carrefour ,118,Prod_118,173.32
2025-08-04 00:00:00,Carrefour,117,Prod_117,162.19
2026-01-30 00:00:00,Carrefour,102,Prod_102,124.28
2025-12-23 00:00:00,Fathallah   ,103,Prod_103,117.31
